stationid,latitude,longitude,depth,stationdepthunits,areaweight,replicate,sampledate,taxon,abundance,exclude,stratum,finalstratum,salinity,areaweight_all_sites
B18-10143,32.65763121,-117.1231219,11,m,0.190988,1,7/30/2018,Goniada littorea,1,No,Ports,Ports,-88,0.190988
B18-10143,32.65763121,-117.1231219,11,m,0.190988,1,7/30/2018,Hartmanodes sp SD1,1,No,Ports,Ports,-88,0.190988
B18-10143,32.65763121,-117.1231219,11,m,0.190988,1,7/30/2018,Microcosmus squamiger,1,No,Ports,Ports,-88,0.190988
B18-10143,32.65763121,-117.1231219,11,m,0.190988,1,7/30/2018,Molgulidae,1,No,Ports,Ports,-88,0.190988
B18-10143,32.65763121,-117.1231219,11,m,0.190988,1,7/30/2018,Phoronidae,1,No,Ports,Ports,-88,0.190988
B18-10143,32.65763121,-117.1231219,11,m,0.190988,1,7/30/2018,Phtisica marina,1,No,Ports,Ports,-88,0.190988
B18-10143,32.65763121,-117.1231219,11,m,0.190988,1,7/30/2018,Prionospio heterobranchia,1,No,Ports,Ports,-88,0.190988
B18-10143,32.65763121,-117.1231219,11,m,0.190988,1,7/30/2018,Schmittius politus,1,No,Ports,Ports,-88,0.190988
B18-10143,32.65763121,-117.1231219,11,m,0.190988,1,7/30/2018,Scolanthus scamiti,1,No,Ports,Ports,-88,0.190988
B18-10143,32.65763121,-117.1231219,11,m,0.190988,1,7/30/2018,Tagelus affinis,1,No,Ports,Ports,-88,0.190988
B18-10143,32.65763121,-117.1231219,11,m,0.190988,1,7/30/2018,Theora lubrica,1,No,Ports,Ports,-88,0.190988
B18-10143,32.65763121,-117.1231219,11,m,0.190988,1,7/30/2018,Tubulanus polymorphus,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Scoletoma sp C,119,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Musculista senhousia,78,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Mediomastus sp,68,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Exogone lourei,51,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Maldanidae,37,Yes,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Scoletoma sp,34,Yes,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Petaloclymene pacifica,28,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Fabricinuda limnicola,20,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Amphideutopus oculatus,15,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Amphipholis pugetana,13,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Amphipholis squamata,13,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Crucibulum spinosum,13,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Prionospio heterobranchia,12,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Leitoscoloplos pugettensis,10,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Ericerodes hemphillii,8,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Ericthonius brasiliensis,7,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Rudilemboides stenopropodus,7,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Cirriformia sp,6,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Nassarius tiarula,5,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Alpheus californiensis,4,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Aruga holmesi,4,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Cirratulidae,4,Yes,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Diplocirrus sp SD1,4,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Glycera americana,4,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Hartmanodes sp SD1,4,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Pseudopolydora paucibranchiata,4,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Theora lubrica,4,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Actiniaria,3,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Grandidierella japonica,3,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Panopeidae,3,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Actiniaria sp 1,2,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Edwardsia californica,2,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Eteone brigitteae,2,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Lamispina schmidtii,2,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Majoidea,2,Yes,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Postasterope barnesi,2,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Tagelus affinis,2,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Acromegalomma sp,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Ambidexter panamensis,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Bemlos sp,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Carinoma mutabilis,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Chondrochelia dubia Cmplx,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Crepidula onyx,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Crepidula sp,1,Yes,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Diplodonta sericata,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Drilonereis sp,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Elasmopus sp,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Heterophoxus cf ellisi,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Leptopecten latiauratus,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Odontosyllis phosphorea,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Oligochaeta,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Paranemertes californica,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Philine ornatissima,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Phoronis sp,1,No,Ports,Ports,-88,0.190988
B18-10144,32.65118111,-117.1229596,11.3,m,0.190988,1,7/30/2018,Scolanthus scamiti,1,No,Ports,Ports,-88,0.190988
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Nereididae,589,Yes,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Mediomastus sp,78,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Spionidae,43,Yes,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Laevicardium substriatum,15,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Lineidae,15,Yes,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Maculaura alaskensis Cmplx,12,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Mayerella acanthopoda,11,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Neanthes acuminata Cmplx,9,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Exogone sp A,8,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Pseudopolydora paucibranchiata,8,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Haminoea vesicula,7,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Dorvillea (Schistomeringos) annulata,5,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Grandidierella japonica,5,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Oxyurostylis pacifica,5,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Prionospio heterobranchia,5,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Tellina cadieni,5,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Bivalvia,2,Yes,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Paranemertes californica,2,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Scoletoma tetraura Cmplx,2,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Alpheus sp,1,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Capitellidae,1,Yes,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Diopatra sp,1,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Dorvillea (Schistomeringos) longicornis,1,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Notomastus sp,1,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Paradexamine sp SD1,1,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Photis brevipes,1,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Platynereis bicanaliculata,1,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Prionospio lighti,1,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Veneridae,1,No,Estuaries,Estuaries,33.69,0.32133864
B18-10146,33.96393,-118.45195,3.5,m,0.32133864,1,8/10/2018,Zygeupolia rubens,1,No,Estuaries,Estuaries,33.69,0.32133864
B18-10148,33.77783,-118.20531,9.5,m,0.32133864,1,8/9/2018,Monocorophium insidiosum,86,No,Estuaries,Estuaries,32.43,0.32133864
B18-10148,33.77783,-118.20531,9.5,m,0.32133864,1,8/9/2018,Scolelepis (Parascolelepis) texana,23,No,Estuaries,Estuaries,32.43,0.32133864
B18-10148,33.77783,-118.20531,9.5,m,0.32133864,1,8/9/2018,Grandidierella japonica,18,No,Estuaries,Estuaries,32.43,0.32133864
B18-10148,33.77783,-118.20531,9.5,m,0.32133864,1,8/9/2018,Polydora cornuta,13,No,Estuaries,Estuaries,32.43,0.32133864
B18-10148,33.77783,-118.20531,9.5,m,0.32133864,1,8/9/2018,Dorvillea (Schistomeringos) annulata,11,No,Estuaries,Estuaries,32.43,0.32133864
B18-10148,33.77783,-118.20531,9.5,m,0.32133864,1,8/9/2018,Capitella capitata Cmplx,8,No,Estuaries,Estuaries,32.43,0.32133864
B18-10148,33.77783,-118.20531,9.5,m,0.32133864,1,8/9/2018,Lineidae,2,No,Estuaries,Estuaries,32.43,0.32133864
B18-10148,33.77783,-118.20531,9.5,m,0.32133864,1,8/9/2018,Musculista senhousia,2,No,Estuaries,Estuaries,32.43,0.32133864
B18-10148,33.77783,-118.20531,9.5,m,0.32133864,1,8/9/2018,Caulleriella pacifica,1,No,Estuaries,Estuaries,32.43,0.32133864
B18-10148,33.77783,-118.20531,9.5,m,0.32133864,1,8/9/2018,Euchone limnicola,1,No,Estuaries,Estuaries,32.43,0.32133864
B18-10148,33.77783,-118.20531,9.5,m,0.32133864,1,8/9/2018,Leitoscoloplos pugettensis,1,No,Estuaries,Estuaries,32.43,0.32133864
B18-10148,33.77783,-118.20531,9.5,m,0.32133864,1,8/9/2018,Oligochaeta,1,No,Estuaries,Estuaries,32.43,0.32133864
B18-10148,33.77783,-118.20531,9.5,m,0.32133864,1,8/9/2018,Theora lubrica,1,No,Estuaries,Estuaries,32.43,0.32133864
B18-10148,33.77783,-118.20531,9.5,m,0.32133864,1,8/9/2018,Tubulanidae sp B,1,No,Estuaries,Estuaries,32.43,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Pseudopolydora paucibranchiata,617,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Crucibulum spinosum,470,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Calyptraeidae,267,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Actiniaria,226,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Exogone lourei,199,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Dorvillea (Schistomeringos) annulata,90,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Mediomastus sp,66,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Armandia brevis,52,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Musculista senhousia,48,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Leitoscoloplos pugettensis,45,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Oligochaeta,43,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Maldanidae,31,Yes,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Prionospio heterobranchia,29,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Amphiuridae,26,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Elasmopus bampo,26,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Euchone limnicola,24,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Scyphoproctus oculatus,20,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Neanthes acuminata Cmplx,19,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Amphipholis squamata,15,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Pseudopolydora sp,15,Yes,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Pista brevibranchiata,14,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Sphenia fragilis,14,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Tagelus sp,13,Yes,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Aphelochaeta sp,12,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Cirriformia sp,12,Yes,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Paranthura japonica,11,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Polydora cornuta,10,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Scoletoma sp C,10,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Tagelus affinis,10,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Venerupis philippinarum,9,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Scoletoma sp,8,Yes,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Scoloplos acmeceps,8,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Sphaerosyllis californiensis,8,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Spionidae,8,Yes,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Mactrotoma californica,7,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Sabellidae,7,Yes,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Zeuxo normani Cmplx,7,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Acteocina inculta,6,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Boccardiella hamata,6,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Cossura sp,6,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Euphilomedes carcharodonta,6,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Paracerceis sp,6,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Prionospio sp,6,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Cirratulidae,5,Yes,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Diplocirrus sp SD1,4,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Laevicardium substriatum,4,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Megasyllis nipponica,4,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Podocerus fulanus,4,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Caulleriella pacifica,3,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Lyonsia californica,3,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Mysidopsis californica,3,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Theora lubrica,3,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Capitellidae,2,Yes,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Dorvilleidae,2,Yes,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Marphysa sp,2,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Microspio microcera,2,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Paradialychone ecaudata,2,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Piromis capulata,2,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Spio filicornis,2,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Veneridae,2,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Alpheus californiensis,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Caecum californicum,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Capitella capitata Cmplx,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Cylindroleberididae,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Dipolydora sp,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Euclymeninae sp A,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Farfantepenaeus californiensis,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Glycera americana,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Hemiproto sp A,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Leitoscoloplos sp,1,Yes,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Leptosynapta sp,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Mytilidae,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Notomastus sp,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Oerstedia dorsalis Cmplx,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Ophryotrocha sp,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Pista moorei,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Pista sp,1,Yes,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Pista wui,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Rudilemboides stenopropodus,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Scolelepis (Parascolelepis) texana,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10149,33.76635,-118.10438,13,m,0.32133864,1,8/16/2018,Thelepus hamatus,1,No,Estuaries,Estuaries,33.8,0.32133864
B18-10150,33.76144,-118.2001,5.7,m,0.32133864,1,8/7/2018,Mediomastus sp,182,No,Estuaries,Estuaries,33.5,0.32133864
