"stationid","sampledate","replicate","NumOfTaxa","NumOfMolluscTaxa","NumOfCrustaceanTaxa","CrustaceanAbun","M_insidiosumAbun","A_diegensisAbun","G_littoreaAbun","NIT","scaled_NumTaxa","scaled_NumMolluscTaxa","scaled_NumCrustaceanTaxa","scaled_CrustaceanAbun","TWV","scaled_M_insid","scaled_A_dieg","scaled_G_littor","PIT","Raw_RBI","score","index"
"B94-0665",1-01-01,1,73,12,14,43,0,0,0,0,0.737373737373737,0.428571428571429,0.482758620689655,0.0253987005316007,1.65505346176772,0,0,0,0,1.65505346176772,0.346493275430218,"RBI"
"B94-0670",1-01-01,1,34,3,9,28,0,0,0,-0.1,0.343434343434343,0.107142857142857,0.310344827586207,0.0165386887182516,0.76505670034297,0,0,0,0,0.66505670034297,0.135406545915345,"RBI"
"B94-0682",1-01-01,1,46,7,9,31,0,0,0,-0.1,0.464646464646465,0.25,0.310344827586207,0.0183106910809214,1.0295689650029,0,0,0,0,0.929568965002902,0.19180574946757,"RBI"
"B94-0708",1-01-01,1,29,1,7,48,0,0,0,0,0.292929292929293,0.0357142857142857,0.241379310344828,0.0283520378027171,0.577110898439085,0,0,0,0,0.577110898439085,0.116654775786585,"RBI"
"B94-0714",1-01-01,1,84,8,19,161,0,0,0,-0.1,0.848484848484849,0.285714285714286,0.655172413793103,0.0950974601299468,1.81314591302472,0,0,0,0,1.71314591302472,0.358879725591626,"RBI"
"B94-0739",1-01-01,1,74,6,18,41,0,0,0,0,0.747474747474748,0.214285714285714,0.620689655172414,0.0242173656231542,1.58850445833866,0,0,0,0,1.58850445833866,0.33230372246027,"RBI"
"B94-0753",1-01-01,1,79,5,29,135,0,0,0,-0.2,0.797979797979798,0.178571428571429,1,0.0797401063201418,1.99648625313126,0,0,0,0,1.79648625313126,0.37664952092351,"RBI"
"B94-0757",1-01-01,1,71,12,18,75,0,0,0,0,0.717171717171717,0.428571428571429,0.620689655172414,0.0443000590667454,1.77750781568225,0,0,0,0,1.77750781568225,0.372602945774466,"RBI"
"B94-0758",1-01-01,1,44,7,12,33,0,0,1,0,0.444444444444444,0.25,0.413793103448276,0.019492025989368,1.11311055439006,0,0,0.508132748154615,0.508132748154615,2.12937605069929,0.447628155799423,"RBI"
"B94-0759",1-01-01,1,47,12,10,27,0,0,0,0,0.474747474747475,0.428571428571429,0.344827586206897,0.0159480212640284,1.25213349484181,0,0,0,0,1.25213349484181,0.260582834721068,"RBI"
"B94-0814",1-01-01,1,59,3,19,108,0,0,0,0,0.595959595959596,0.107142857142857,0.655172413793103,0.0637920850561134,1.37422288815958,0,0,0,0,1.37422288815958,0.286614688306948,"RBI"
"B94-0815",1-01-01,1,38,4,14,69,0,0,0,0,0.383838383838384,0.142857142857143,0.482758620689655,0.0407560543414058,1.01964316097053,0,0,0,0,1.01964316097053,0.211011334961734,"RBI"
"B94-0820",1-01-01,1,42,7,11,48,0,0,1,0,0.424242424242424,0.25,0.379310344827586,0.0283520378027171,1.06064077852069,0,0,0.508132748154615,0.508132748154615,2.07690627482992,0.436440570326209,"RBI"
"B94-0823",1-01-01,1,77,10,14,139,0,0,0,-0.1,0.777777777777778,0.357142857142857,0.482758620689655,0.0821027761370348,1.63820494964455,0,0,0,0,1.53820494964455,0.321578880521226,"RBI"
"B94-0827",1-01-01,1,92,9,27,158,0,0,0,-0.1,0.929292929292929,0.321428571428571,0.931034482758621,0.093325457767277,2.20508734792194,0,0,0,0,2.10508734792194,0.442449327915126,"RBI"
"B94-0830",1-01-01,1,78,11,18,115,0,0,0,0,0.787878787878788,0.392857142857143,0.620689655172414,0.0679267572356763,1.81840727521726,0,0,0,0,1.81840727521726,0.381323512839502,"RBI"
"B94-0831",1-01-01,1,84,13,24,103,0,0,0,0,0.848484848484849,0.464285714285714,0.827586206896552,0.060838747784997,2.15556645661336,0,0,0,0,2.15556645661336,0.453212464096666,"RBI"
"B94-0833",1-01-01,1,86,8,28,85,0,0,0,0,0.868686868686869,0.285714285714286,0.96551724137931,0.0502067336089781,2.13247007918271,0,0,0,0,2.13247007918271,0.448287863365183,"RBI"
"B94-0834",1-01-01,1,25,4,1,1,0,0,0,-0.1,0.252525252525253,0.142857142857143,0.0344827586206897,0.000590667454223272,0.430012820866641,0,0,0,0,0.330012820866641,0.0639686185216718,"RBI"
"B94-0846",1-01-01,1,79,7,19,68,0,0,0,0,0.797979797979798,0.25,0.655172413793103,0.0401653868871825,1.7131935584947,0,0,0,0,1.7131935584947,0.358889884540447,"RBI"
"B94-0859",1-01-01,1,27,1,9,19,0,0,0,0,0.272727272727273,0.0357142857142857,0.310344827586207,0.0112226816302422,0.621592056435326,0,0,0,0,0.621592056435326,0.126139031222884,"RBI"
"B94-0884",1-01-01,1,68,11,13,76,0,0,0,0,0.686868686868687,0.392857142857143,0.448275862068966,0.0448907265209687,1.53922437342504,0,0,0,0,1.53922437342504,0.321796241668451,"RBI"
"B94-0886",1-01-01,1,47,13,17,49,0,0,1,0,0.474747474747475,0.464285714285714,0.586206896551724,0.0289427052569403,1.53247576189915,0,0,0.508132748154615,0.508132748154615,2.54874125820838,0.53704504439411,"RBI"
"B94-0890",1-01-01,1,73,12,22,103,0,0,0,0,0.737373737373737,0.428571428571429,0.758620689655172,0.060838747784997,1.93977554254659,0,0,0,0,1.93977554254659,0.407201608218889,"RBI"
"B94-0894",1-01-01,1,86,12,19,71,0,0,0,-0.1,0.868686868686869,0.428571428571429,0.655172413793103,0.0419373892498523,1.96291505836386,0,0,0,0,1.86291505836386,0.390813445280142,"RBI"
"B94-0897",1-01-01,1,79,17,17,87,0,0,0,0,0.797979797979798,0.607142857142857,0.586206896551724,0.0513880685174247,2.00417656880374,0,0,0,0,2.00417656880374,0.420933170320626,"RBI"
"B94-0899",1-01-01,1,69,9,14,38,0,1,0,0,0.696969696969697,0.321428571428571,0.482758620689655,0.0224453632604843,1.50676822990304,0,0.438691337650831,0,0.438691337650831,2.38415090520471,0.501951152495673,"RBI"
"B94-0900",1-01-01,1,41,9,11,67,0,0,0,0,0.414141414141414,0.321428571428571,0.379310344827586,0.0395747194329592,1.12477401025581,0,0,0,0,1.12477401025581,0.233427294297614,"RBI"
"B94-0902",1-01-01,1,56,8,18,100,0,0,0,0,0.565656565656566,0.285714285714286,0.620689655172414,0.0590667454223272,1.48682719289885,0,0,0,0,1.48682719289885,0.310624134946449,"RBI"
"B94-0903",1-01-01,1,83,15,21,65,0,0,0,0,0.838383838383838,0.535714285714286,0.724137931034483,0.0383933845245127,2.10783440126374,0,0,0,0,2.10783440126374,0.443035053574357,"RBI"
"B94-0908",1-01-01,1,78,16,19,77,0,0,0,0,0.787878787878788,0.571428571428571,0.655172413793103,0.045481393975192,2.02585012159426,0,0,0,0,2.02585012159426,0.425554396928414,"RBI"
"B94-0916",1-01-01,1,50,11,12,51,0,0,0,0,0.505050505050505,0.392857142857143,0.413793103448276,0.0301240401653869,1.31923176139727,0,0,0,0,1.31923176139727,0.274889501364024,"RBI"
"B94-0918",1-01-01,1,64,17,14,85,0,1,0,0,0.646464646464647,0.607142857142857,0.482758620689655,0.0502067336089781,1.7489178076994,0,0.438691337650831,0,0.438691337650831,2.62630048300107,0.55358219253754,"RBI"
"B94-0920",1-01-01,1,71,17,13,35,0,2,0,0,0.717171717171717,0.607142857142857,0.448275862068966,0.0206733608978145,1.77775877660799,0,0.521694860024429,0,0.521694860024429,2.82114849665685,0.595127611227474,"RBI"
"B94-0921",1-01-01,1,68,8,19,69,0,0,0,0,0.686868686868687,0.285714285714286,0.655172413793103,0.0407560543414058,1.63794439996143,0,0,0,0,1.63794439996143,0.342845287838257,"RBI"
"B94-0929",1-01-01,1,50,15,9,66,0,0,0,0,0.505050505050505,0.535714285714286,0.310344827586207,0.038984051978736,1.36085563134568,0,0,0,0,1.36085563134568,0.283764526939378,"RBI"
"B94-0936",1-01-01,1,55,14,13,32,0,0,0,0,0.555555555555556,0.5,0.448275862068966,0.0189013585351447,1.50855675725831,0,0,0,0,1.50855675725831,0.315257304319468,"RBI"
"B94-0937",1-01-01,1,35,3,13,68,0,0,0,0,0.353535353535354,0.107142857142857,0.448275862068966,0.0401653868871825,0.918995419468972,0,0,0,0,0.918995419468972,0.189551262146902,"RBI"
"B94-0942",1-01-01,1,52,13,10,42,0,0,0,0,0.525252525252525,0.464285714285714,0.344827586206897,0.0248080330773774,1.34056783401448,0,0,0,0,1.34056783401448,0.27943877057878,"RBI"
"B94-0943",1-01-01,1,69,13,17,62,0,0,0,0,0.696969696969697,0.464285714285714,0.586206896551724,0.0366213821618429,1.7566176533476,0,0,0,0,1.7566176533476,0.368148753379018,"RBI"
"B94-0947",1-01-01,1,55,4,16,51,0,0,0,0,0.555555555555556,0.142857142857143,0.551724137931034,0.0301240401653869,1.25766784638508,0,0,0,0,1.25766784638508,0.261762867033066,"RBI"
"B94-0949",1-01-01,1,34,5,9,23,0,0,0,0,0.343434343434343,0.178571428571429,0.310344827586207,0.0135853514471353,0.835746937453763,0,0,0,0,0.835746937453763,0.171801052761996,"RBI"
"B94-0960",1-01-01,1,69,13,17,51,0,0,0,0,0.696969696969697,0.464285714285714,0.586206896551724,0.0301240401653869,1.75499331784848,0,0,0,0,1.75499331784848,0.36780241318731,"RBI"
"B94-0972",1-01-01,1,39,4,8,12,0,0,0,0,0.393939393939394,0.142857142857143,0.275862068965517,0.00708800945067927,0.814430608124724,0,0,0,0,0.814430608124724,0.167255993203566,"RBI"
"B94-0976",1-01-01,1,51,5,14,161,0,0,0,0,0.515151515151515,0.178571428571429,0.482758620689655,0.0950974601299468,1.20025592944509,0,0,0,0,1.20025592944509,0.249521520137545,"RBI"
"B94-0977",1-01-01,1,63,9,16,46,0,0,0,0,0.636363636363636,0.321428571428571,0.551724137931034,0.0271707028942705,1.51630902144681,0,0,0,0,1.51630902144681,0.316910239114458,"RBI"
"B94-0988",1-01-01,1,64,10,19,57,0,0,0,0,0.646464646464647,0.357142857142857,0.655172413793103,0.0336680448907265,1.66719692862329,0,0,0,0,1.66719692862329,0.349082500772556,"RBI"
"B94-0993",1-01-01,1,61,9,16,34,0,0,0,0,0.616161616161616,0.321428571428571,0.551724137931034,0.0200826934435913,1.49433499888212,0,0,0,0,1.49433499888212,0.312224946456742,"RBI"
"B94-0997",1-01-01,1,45,3,10,30,0,0,0,0,0.454545454545455,0.107142857142857,0.344827586206897,0.0177200236266982,0.910945903801883,0,0,0,0,0.910945903801883,0.187834947505732,"RBI"
"B94-1001",1-01-01,1,45,4,8,24,0,0,0,0,0.454545454545455,0.142857142857143,0.275862068965517,0.0141760189013585,0.876808671093454,0,0,0,0,0.876808671093454,0.180556219849351,"RBI"
"B94-1003",1-01-01,1,62,9,17,46,0,0,0,0,0.626262626262626,0.321428571428571,0.586206896551724,0.0271707028942705,1.54069076996649,0,0,0,0,1.54069076996649,0.322108906176224,"RBI"
"B94-1005",1-01-01,1,60,9,17,65,0,0,0,-0.1,0.606060606060606,0.321428571428571,0.586206896551724,0.0383933845245127,1.52329442017203,0,0,0,0,1.42329442017203,0.297077701529217,"RBI"
"B94-1014",1-01-01,1,62,8,14,31,0,0,0,0,0.626262626262626,0.285714285714286,0.482758620689655,0.0183106910809214,1.3993132054368,0,0,0,0,1.3993132054368,0.291964436127249,"RBI"
"B94-1019",1-01-01,1,36,5,10,18,0,0,0,0,0.363636363636364,0.178571428571429,0.344827586206897,0.0106320141760189,0.889693381958694,0,0,0,0,0.889693381958694,0.183303492954945,"RBI"
"B94-1025",1-01-01,1,37,8,8,31,0,0,2,0,0.373737373737374,0.285714285714286,0.275862068965517,0.0183106910809214,0.939891401187407,0,0,0.604275079471354,0.604275079471354,2.14844156013011,0.451693296403009,"RBI"
"B94-1026",1-01-01,1,89,17,20,104,0,0,0,0,0.898989898989899,0.607142857142857,0.689655172413793,0.0614294152392203,2.21114528235635,0,0,0,0,2.21114528235635,0.465062959990694,"RBI"
"B94-1027",1-01-01,1,71,5,18,64,0,0,0,0,0.717171717171717,0.178571428571429,0.620689655172414,0.0378027170702894,1.52588348018313,0,0,0,0,1.52588348018313,0.318951701531585,"RBI"
"B94-1028",1-01-01,1,30,4,4,5,0,0,0,0,0.303030303030303,0.142857142857143,0.137931034482759,0.00295333727111636,0.584556814687984,0,0,0,0,0.584556814687984,0.118242391191468,"RBI"
"B94-1034",1-01-01,1,11,4,3,3,0,0,0,0,0.111111111111111,0.142857142857143,0.103448275862069,0.00177200236266982,0.35785953042099,0,0,0,0,0.35785953042099,0.0699060832454137,"RBI"
"B94-1040",1-01-01,1,67,7,15,47,0,0,0,0,0.676767676767677,0.25,0.517241379310345,0.0277613703484938,1.45094939866515,0,0,0,0,1.45094939866515,0.302974285429668,"RBI"
"B94-1042",1-01-01,1,56,11,16,142,0,0,0,0,0.565656565656566,0.392857142857143,0.551724137931034,0.0838747784997047,1.53120654106967,0,0,0,0,1.53120654106967,0.320086682530846,"RBI"
"B94-1045",1-01-01,1,80,11,19,96,0,0,0,0,0.808080808080808,0.392857142857143,0.655172413793103,0.0567040756054341,1.87028638363241,0,0,0,0,1.87028638363241,0.392385156424821,"RBI"
"B94-1046",1-01-01,1,52,9,17,79,0,0,1,0,0.525252525252525,0.321428571428571,0.586206896551724,0.0466627288836385,1.44455367545373,0,0,0.508132748154615,0.508132748154615,2.46081917176296,0.518298330866303,"RBI"
"B94-1049",1-01-01,1,79,10,16,55,0,0,0,0,0.797979797979798,0.357142857142857,0.551724137931034,0.03248670998228,1.71496847054926,0,0,0,0,1.71496847054926,0.359268330607518,"RBI"
"B94-1052",1-01-01,1,15,4,1,2,0,0,0,0,0.151515151515152,0.142857142857143,0.0344827586206897,0.00118133490844654,0.329150386720096,0,0,0,0,0.329150386720096,0.0637847306439436,"RBI"
"B94-1056",1-01-01,1,38,11,4,4,0,0,0,0,0.383838383838384,0.392857142857143,0.137931034482759,0.00236266981689309,0.915217228632509,0,0,0,0,0.915217228632509,0.188745677746804,"RBI"
"B94-1059",1-01-01,1,33,8,6,9,0,0,0,0,0.333333333333333,0.285714285714286,0.206896551724138,0.00531600708800945,0.827273172543759,0,0,0,0,0.827273172543759,0.169994279860077,"RBI"
"B94-1065",1-01-01,1,60,8,9,51,0,0,0,0,0.606060606060606,0.285714285714286,0.310344827586207,0.0301240401653869,1.20965072940245,0,0,0,0,1.20965072940245,0.251524675778773,"RBI"
"B94-1067",1-01-01,1,44,9,6,12,0,0,0,0,0.444444444444444,0.321428571428571,0.206896551724138,0.00708800945067927,0.974541569959824,0,0,0,0,0.974541569959824,0.20139479103621,"RBI"
"B94-1072",1-01-01,1,66,10,12,40,0,0,0,0,0.666666666666667,0.357142857142857,0.413793103448276,0.0236266981689309,1.44350930180003,0,0,0,0,1.44350930180003,0.301387910831563,"RBI"
"B94-1074",1-01-01,1,38,5,9,17,0,0,0,0,0.383838383838384,0.178571428571429,0.310344827586207,0.0100413467217956,0.875264976676468,0,0,0,0,0.875264976676468,0.180227073918223,"RBI"
"B94-1078",1-01-01,1,29,4,6,14,0,0,0,0,0.292929292929293,0.142857142857143,0.206896551724138,0.00826934435912581,0.644750323600355,0,0,0,0,0.644750323600355,0.131076828059777,"RBI"
"B94-1081",1-01-01,1,56,8,19,71,0,0,0,0,0.565656565656566,0.285714285714286,0.655172413793103,0.0419373892498523,1.51702761247642,0,0,0,0,1.51702761247642,0.317063456818,"RBI"
"B94-1085",1-01-01,1,62,11,16,60,0,0,0,0,0.626262626262626,0.392857142857143,0.551724137931034,0.0354400472533963,1.57970391886415,0,0,0,0,1.57970391886415,0.33042727481112,"RBI"
"B94-1090",1-01-01,1,55,12,18,86,0,0,0,0,0.555555555555556,0.428571428571429,0.620689655172414,0.0507974010632014,1.6175159895652,0,0,0,0,1.6175159895652,0.338489550013902,"RBI"
"B94-1091",1-01-01,1,68,11,10,22,0,0,0,0,0.686868686868687,0.392857142857143,0.344827586206897,0.012994683992912,1.42780208693095,0,0,0,0,1.42780208693095,0.298038824505534,"RBI"
"B94-1096",1-01-01,1,67,10,12,35,0,0,0,0,0.676767676767677,0.357142857142857,0.413793103448276,0.0206733608978145,1.45287197758326,0,0,0,0,1.45287197758326,0.303384216968713,"RBI"
"B94-1100",1-01-01,1,62,8,14,45,0,2,0,0,0.626262626262626,0.285714285714286,0.482758620689655,0.0265800354400473,1.40138054152658,0,0.521694860024429,0,0.521694860024429,2.44477026157544,0.514876388395616,"RBI"
"B94-1103",1-01-01,1,62,7,13,33,0,0,0,-0.1,0.626262626262626,0.25,0.448275862068966,0.019492025989368,1.32941149482893,0,0,0,0,1.22941149482893,0.25573805859892,"RBI"
"B94-1106",1-01-01,1,40,3,10,26,0,0,0,0,0.404040404040404,0.107142857142857,0.344827586206897,0.0153573538098051,0.859850185842609,0,0,0,0,0.859850185842609,0.176940338132752,"RBI"
"B94-1108",1-01-01,1,63,16,8,20,0,0,0,0,0.636363636363636,0.571428571428571,0.275862068965517,0.0118133490844654,1.48660761402884,0,0,0,0,1.48660761402884,0.31057731642406,"RBI"
"B94-1109",1-01-01,1,74,12,15,28,0,1,0,0,0.747474747474748,0.428571428571429,0.517241379310345,0.0165386887182516,1.69742222753608,0,0.438691337650831,0,0.438691337650831,2.57480490283775,0.54260232469888,"RBI"
"B94-1110",1-01-01,1,42,8,7,23,0,0,0,0,0.424242424242424,0.285714285714286,0.241379310344828,0.0135853514471353,0.954732358163321,0,0,0,0,0.954732358163321,0.197171078499642,"RBI"
"B94-1118",1-01-01,1,46,5,12,53,0,0,0,0,0.464646464646465,0.178571428571429,0.413793103448276,0.0313053750738334,1.06483734043463,0,0,0,0,1.06483734043463,0.220647620561754,"RBI"
"B94-1119",1-01-01,1,77,11,20,64,0,0,0,0,0.777777777777778,0.392857142857143,0.689655172413793,0.0378027170702894,1.86974077231629,0,0,0,0,1.86974077231629,0.3922688213894,"RBI"
"B94-1120",1-01-01,1,30,4,7,23,0,0,0,0,0.303030303030303,0.142857142857143,0.241379310344828,0.0135853514471353,0.690663094094057,0,0,0,0,0.690663094094057,0.140866331363338,"RBI"
"B94-1121",1-01-01,1,73,9,19,47,0,0,0,-0.1,0.737373737373737,0.321428571428571,0.655172413793103,0.0277613703484938,1.72091506518254,0,0,0,0,1.62091506518254,0.339214299612481,"RBI"
"B94-1122",1-01-01,1,47,8,6,14,0,0,0,0,0.474747474747475,0.285714285714286,0.206896551724138,0.00826934435912581,0.96942564827568,0,0,0,0,0.96942564827568,0.200303976178183,"RBI"
"B94-1123",1-01-01,1,55,11,13,39,0,0,0,-0.1,0.555555555555556,0.392857142857143,0.448275862068966,0.0230360307147076,1.40244756816034,0,0,0,0,1.30244756816034,0.27131078212374,"RBI"
"B94-1126",1-01-01,1,36,12,1,1,0,0,0,0,0.363636363636364,0.428571428571429,0.0344827586206897,0.000590667454223272,0.826838217692038,0,0,0,0,0.826838217692038,0.169901538953526,"RBI"
"B94-1128",1-01-01,1,59,9,12,53,0,0,0,0,0.595959595959596,0.321428571428571,0.413793103448276,0.0313053750738334,1.3390076146049,0,0,0,0,1.3390076146049,0.279106101195075,"RBI"
"B94-1131",1-01-01,1,22,2,5,6,0,0,0,-0.1,0.222222222222222,0.0714285714285714,0.172413793103448,0.00354400472533963,0.466950587935577,0,0,0,0,0.366950587935577,0.0718444750395686,"RBI"
"B94-1142",1-01-01,1,65,12,18,48,0,0,0,0,0.656565656565657,0.428571428571429,0.620689655172414,0.0283520378027171,1.71291474976018,0,0,0,0,1.71291474976018,0.358830437049079,"RBI"
"B94-1146",1-01-01,1,58,7,9,18,0,0,0,0,0.585858585858586,0.25,0.310344827586207,0.0106320141760189,1.1488614169888,0,0,0,0,1.1488614169888,0.238563201916588,"RBI"
"B94-1148",1-01-01,1,24,6,1,2,0,0,0,0,0.242424242424242,0.214285714285714,0.0344827586206897,0.00118133490844654,0.491488049057758,0,0,0,0,0.491488049057758,0.0983983047031467,"RBI"
"B94-1150",1-01-01,1,64,7,12,24,0,0,0,0,0.646464646464647,0.25,0.413793103448276,0.0141760189013585,1.31380175463826,0,0,0,0,1.31380175463826,0.273731717406879,"RBI"
"B94-1152",1-01-01,1,32,5,8,19,0,0,0,0,0.323232323232323,0.178571428571429,0.275862068965517,0.0112226816302422,0.78047149117683,0,0,0,0,0.78047149117683,0.160015243321286,"RBI"
"B94-1159",1-01-01,1,45,6,7,27,0,0,0,0,0.454545454545455,0.214285714285714,0.241379310344828,0.0159480212640284,0.914197484492003,0,0,0,0,0.914197484492003,0.188528248292538,"RBI"
"B94-1162",1-01-01,1,38,3,8,23,0,0,0,0,0.383838383838384,0.107142857142857,0.275862068965517,0.0135853514471353,0.770239647808542,0,0,0,0,0.770239647808542,0.157833613605233,"RBI"
"B94-1168",1-01-01,1,44,5,9,30,0,0,0,0,0.444444444444444,0.178571428571429,0.310344827586207,0.0177200236266982,0.937790706508754,0,0,0,0,0.937790706508754,0.193558786035982,"RBI"
"B94-1169",1-01-01,1,41,5,7,25,0,0,0,0,0.414141414141414,0.178571428571429,0.241379310344828,0.0147666863555818,0.837783824646566,0,0,0,0,0.837783824646566,0.172235357067498,"RBI"
"B94-1170",1-01-01,1,72,4,17,43,0,0,0,0,0.727272727272727,0.142857142857143,0.586206896551724,0.0253987005316007,1.46268644181449,0,0,0,0,1.46268644181449,0.305476853265351,"RBI"
"B94-1173",1-01-01,1,74,14,8,34,0,0,0,0,0.747474747474748,0.5,0.275862068965517,0.0200826934435913,1.52835748980116,0,0,0,0,1.52835748980116,0.319479208912828,"RBI"
"B94-1175",1-01-01,1,38,3,11,57,0,0,0,-0.1,0.383838383838384,0.107142857142857,0.379310344827586,0.0336680448907265,0.878708597031509,0,0,0,0,0.778708597031509,0.159639359708211,"RBI"
"B94-1187",1-01-01,1,48,14,14,55,0,0,0,0,0.484848484848485,0.5,0.482758620689655,0.03248670998228,1.47572878303371,0,0,0,0,1.47572878303371,0.308257736254522,"RBI"
"B94-1191",1-01-01,1,54,4,10,44,0,0,0,0,0.545454545454545,0.142857142857143,0.344827586206897,0.025989367985824,1.03963661651504,0,0,0,0,1.03963661651504,0.21527433187954,"RBI"
"B94-1195",1-01-01,1,35,6,10,50,0,0,0,0,0.353535353535354,0.214285714285714,0.344827586206897,0.0295333727111636,0.920031997205755,0,0,0,0,0.920031997205755,0.189772280854106,"RBI"
"B94-1208",1-01-01,1,50,10,12,64,0,0,0,0,0.505050505050505,0.357142857142857,0.413793103448276,0.0378027170702894,1.28543714490921,0,0,0,0,1.28543714490921,0.267683826206655,"RBI"
"B94-1214",1-01-01,1,63,13,10,19,0,0,0,-0.1,0.636363636363636,0.464285714285714,0.344827586206897,0.0112226816302422,1.44828260726381,0,0,0,0,1.34828260726381,0.281083711570108,"RBI"
"B94-1222",1-01-01,1,44,3,14,42,0,0,0,0,0.444444444444444,0.107142857142857,0.482758620689655,0.0248080330773774,1.0405479305463,0,0,0,0,1.0405479305463,0.215468641907527,"RBI"
"B94-1223",1-01-01,1,72,16,18,76,0,0,15,0,0.727272727272727,0.571428571428571,0.620689655172414,0.0448907265209687,1.93061363550395,0,0,1,1,3.93061363550395,0.831687342324937,"RBI"
"B94-1224",1-01-01,1,35,8,8,15,0,0,0,0,0.353535353535354,0.285714285714286,0.275862068965517,0.00886001181334909,0.917326711168494,0,0,0,0,0.917326711168494,0.189195460803517,"RBI"
"B94-1227",1-01-01,1,60,16,12,33,0,0,2,0,0.606060606060606,0.571428571428571,0.413793103448276,0.019492025989368,1.5961552874348,0,0,0.604275079471354,0.604275079471354,2.8047054463775,0.591621630357676,"RBI"
"B94-1232",1-01-01,1,115,18,18,68,0,0,0,-0.1,1.16161616161616,0.642857142857143,0.620689655172414,0.0401653868871825,2.43520430636751,0,0,0,0,2.33520430636751,0.491514777477082,"RBI"
"B94-1236",1-01-01,1,73,15,22,59,0,0,0,0,0.737373737373737,0.535714285714286,0.758620689655172,0.0348493797991731,2.04042105769299,0,0,0,0,2.04042105769299,0.428661206331128,"RBI"
"B94-1256",1-01-01,1,47,8,6,14,0,0,0,0,0.474747474747475,0.285714285714286,0.206896551724138,0.00826934435912581,0.96942564827568,0,0,0,0,0.96942564827568,0.200303976178183,"RBI"
"B94-1267",1-01-01,1,105,23,14,181,0,0,0,-0.1,1.06060606060606,0.821428571428571,0.482758620689655,0.106910809214412,2.39152095502789,0,0,0,0,2.29152095502789,0.482200630069913,"RBI"
"B94-1272",1-01-01,1,41,6,10,22,0,0,0,-0.1,0.414141414141414,0.214285714285714,0.344827586206897,0.012994683992912,0.976503385632253,0,0,0,0,0.876503385632253,0.18049112700048,"RBI"
